expert_opinion,white,green,brown,purple,black,blue,pink,violet,warm_white,red,orange,lime,navy,magenta,gray,mint,coral,beige
1,dzialalnosc_gospodarcza,493,683322761173273.0,51185279504524.0,399.48366702771966,1.6727036616899998e-07,6.679543158230901e-05,437648240663409.0,18256631837284.0,-4088450061603888.0,1225.0,0.0,0.0,4.0,0.0,-313731083742152.0,0.0,E
0,dzialalnosc_gospodarcza,360,1136652474569753.0,226234158874328.0,73224.02857961165,8.5849e-10,6.263499250442742e-05,1121947690890000.0,36115581681.0,-1220495664.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,dzialalnosc_gospodarcza,648,86770679083108.0,-544114937191654.0,0.035858355311055114,0.007950706987227168,0.0002868798921227376,362840004.0,0.0,-18007674539232.0,1.0,0.0,0.07111111128888885,0.0,0.0,0.0,0.0,C
1,sp_zoo,520,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,949,34901392844624.0,-407062579310380.0,0.0015630471430138281,0.01229564711357612,1.9797332934460996e-05,5105587707044.0,0.0,-119676512782560.0,1.0,0.0,0.0225,0.0,-292577782640320.0,2549896084596.0,0.0,E
0,sp_zoo,724,883329888615326.4,61699866446124.0,0.2842451581501838,0.0122356078739611,0.0034856811021745492,-11368745880031.0,0.0,-285619292269984.0,4.0,0.0,0.0,0.0,0.0,0.0,-81797314200.0,C
0,sp_zoo,405,451138960298048.0,141182120025804.0,15050.97286942282,6.051600000000001e-10,9.104416588803997e-06,-72408000000000.0,108160000000000.0,-972322509776.0,4.0,0.0,0.0,0.0,,0.0,0.0,C
0,dzialalnosc_gospodarcza,808,1.703783876864728e+16,-4237744259618194.0,1.6942939932308e-05,0.0028872481849344,6.2378059901e-08,-135462197869824.0,8130628900.0,-24468947127648.0,16.0,0.0,0.2025,0.0,0.0,-591073321944300.0,-14657816760000.0,C
0,dzialalnosc_gospodarcza,1053,475197927868249.0,-2269394004195304.0,0.00019174886814836,0.02680331077050589,5.584798085988999e-06,164088000000000.0,810009000025.0,-112531605517504.0,1.0,0.0,0.008402777838888887,0.0,0.0,0.0,19726601000000.0,C
0,sp_zoo,580,55171723543313.0,79958773824830.0,,0.0,0.000303363945180616,-23386539000000.0,1052132290225.0,-65621170061856.0,64.0,0.0,0.003519103717897156,1.0,3470345550000.0,0.0,-155796808000.0,C
1,dzialalnosc_gospodarcza,468,180505191126308.0,193613525151378.0,0.3774725201634278,1.1734934045641e-05,4.4305738285639985e-06,-198972089228400.0,13200992422489.0,-707528081588152.0,100.0,0.0,0.0,0.0,0.0,-176585587164544.0,0.0,E
0,dzialalnosc_gospodarcza,520,444599491975808.0,-45882017932374.0,0.5135548843934488,7.3259699219344e-05,3.7664220842824e-05,20749370490000.0,90000.0,-80310292420000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,685,2881120170020.0,,,0.0,0.006397652538793828,18142010000.0,0.0,-69251623678504.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,405,114271445489439.06,34929771089356.0,1823.5181073222282,2.3022903289e-08,4.1959525495588995e-05,-4754693971056.0,34969000000.0,-7322650056000.0,4.0,0.0,0.0,0.0,0.0,23586870030000.0,0.0,E
1,dzialalnosc_gospodarcza,373,1925368748129600.0,-60088690390398.0,0.17118553090650174,1.9786234141584003e-05,3.3902566145960003e-06,122569789869456.0,2194131187600.0,-11741962600192.0,4.0,0.0,0.0,16.0,0.0,11740869600000.0,3905320200000.0,E
1,dzialalnosc_gospodarcza,349,932495578031593.4,81670997899946.0,9.462514703238595,5.705835138720999e-06,5.3985568712069e-05,-94172926707626.0,10000.0,-3690289809288.0,4.0,0.0,0.0,0.0,0.0,0.0,-353262212301.0,E
0,dzialalnosc_gospodarcza,949,2419179670051673.0,280817261399626.0,90364024.35739416,7.128899999999999e-12,0.000645867231607619,-16197906268416.0,0.0,0.0,0.0,0.0,0.0,0.0,,-160484733710776.0,0.0,C
1,sp_zoo,765,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,1000,14177108499524.0,24148985699200.0,,0.0,0.009217624587085402,-55020750998631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,468,224707274048.0,2102914397612.0,4355629.054124911,1.9162311183972313e-08,0.083463204225497,-13408908948519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3004700678440.0,0.0,E
0,dzialalnosc_gospodarcza,613,7436355359770049.0,357655048826468.0,0.3954467033362287,0.00022927498546523796,9.080699022980001e-05,246109084843776.0,40418689936.0,-922949940099288.0,36.0,0.0,0.0,0.0,0.0,-24869957579904.0,0.0,C
1,sp_zoo,724,5461439065808.0,25383298090878.0,850694408.9166063,4.55625e-11,0.03875768783759363,0.0,0.0,0.0,0.0,1.0,0.3832199545895691,0.0,0.0,0.0,0.0,E
1,sp_cywilna,325,6802719293939825.0,39931700537850.0,808161.0937355608,3.0691600000000003e-13,2.462358004240001e-07,933975629160804.0,6718464.0,-20072278048512.0,1.0,0.0,6.9444438888889e-05,4.0,-362876752047600.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,405,153355360384687.6,15449659479806.0,57401.876718855165,4.4944e-10,2.5870156182341e-05,-85028271509799.0,0.0,-4790998458741048.0,4.0,0.0,0.016159149652398737,0.0,,-18770024501676.0,0.0,E
0,dzialalnosc_gospodarcza,424,3498954498425.0,19432444825002.0,19.50779135641796,3.4608277089e-08,6.72254265180836e-07,501271094169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9541975932300.0,0.0,C
1,sp_zoo,493,4242863489065.0,22967461944558.0,14217.19413015488,3.112434836638884e-07,0.004424812885714188,0.0,0.0,-407237721888.0,1.0,0.0,0.0,16.0,0.0,6577130950016.0,0.0,E
0,dzialalnosc_gospodarcza,445,707195042810345.0,-1432479183540678.0,0.0007778944753632199,0.007528100151390624,6.1039222102209985e-06,77238557562500.0,0.0,-1544841645948832.0,4.0,0.0,0.00028727378741740905,1.0,-677334059668632.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,580,2572276066484345.0,-2843136805355596.0,236390606.16925424,6.708100000000001e-12,0.001589103180189149,-4974328639071.0,,,,0.0,1.0,0.0,,,,E
0,dzialalnosc_gospodarcza,445,,,,,,,,,,,,,,,,C
1,dzialalnosc_gospodarcza,1768,41123594358848.0,65224530567844.0,,0.0,1.5853917077840003e-06,-154521271398639.0,0.0,-409851369270624.0,49.0,0.0,0.0,0.0,0.0,0.0,-471576624120.0,E
1,dzialalnosc_gospodarcza,765,60203494083305.0,-144304879129272.0,0.2662366332176708,0.002109236696986329,0.000562800280418644,0.0,0.0,0.0,0.0,0.0,0.0011298636847680249,36.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,468,152536927313138.4,45144766919024.0,,0.0,0.00023353598208635296,181420001.0,0.0,-3380750369398704.0,1.0,0.0,0.025069444338888885,1.0,0.0,-129101823312000.0,0.0,E
1,sp_zoo,900,3895729918507487.0,249712303145638.0,12.310215060794667,3.60236224412062e-06,4.43364247705e-05,4373867216728448.0,0.0,-47713314003488.0,16.0,0.0,0.0,784.0,,3912823200000.0,0.0,E
1,sp_komandytowa,685,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,405,3994471821900580.0,-694329969298998.0,0.6208203295194504,1.5666286460355998e-05,9.729399660103998e-06,-22618212971919.0,4279933440000.0,-65145959477904.0,16.0,1.0,0.81,36.0,0.0,-29243131341872.0,-184061090342400.0,E
1,sp_zoo,388,79257836756993.0,22204260525046.0,5060.275518070837,2.03435277444e-07,0.0010293381423869,0.0,31329.0,-8855442779232.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,360,450834650469859.8,423132407253098.0,18242.837867839888,5.981546318399998e-08,0.001091091821055941,25253053828100.0,25600000000.0,-22952143037848.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,468,1493778672158513.0,33563801068794.0,81835.03949213962,1.8062500000000003e-09,0.0001477478451915466,-7558941694375.0,7236638010000.0,-4231164326984160.0,484.0,0.0,0.0,0.0,0.0,-225841699296400.0,0.0,E
0,sp_zoo,1620,234767913828068.0,32982370271746.0,,0.0,6.5884815863816e-05,0.0,0.0,-22181162827024.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,sp_zoo,424,,,,,,,,,,,,,,,,C
0,sp_zoo,1924,,,,,,,,,,,,,,,,C
1,sp_zoo,724,670578529298538.1,339911344891956.0,0.31982701484088016,0.000151560031584784,4.85519126233e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,349,461353928617825.0,-44533484138034.0,2.2436811512077512,0.000104324733746704,0.00023420559396262905,70978780160000.0,0.0,-10455732695376.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,E
0,sp_zoo,1693,,,,,,,,,,,,,,,,C
1,sp_zoo,424,3763295400192640.0,351994551016786.0,79412.89153618658,1.7689e-10,1.4059113701203997e-05,212288905290000.0,4000000000000.0,-57377972505592.0,4.0,0.0,0.0,64.0,0.0,0.0,0.0,E
0,dzialalnosc_gospodarcza,405,14349619208945.0,11433381266030.0,600809.4716304217,1.31769e-09,0.0007902176423530001,459939815562500.0,95023611081.0,-7444688733600.0,16.0,0.0,0.18777777748888888,0.0,0.0,-1564905280000.0,0.0,C
0,dzialalnosc_gospodarcza,1845,,,,,,,,,,,,,,,,C
0,dzialalnosc_gospodarcza,808,1659874704022312.0,767940756834356.0,0.35366913464423083,2.8874539610009996e-06,1.0195298975560003e-06,-25118356326400.0,0.0,-43638702400504.0,16.0,0.0,0.0,0.0,,-416290532894976.0,-74786461440.0,C
0,sp_zoo,493,,,,,,,,,,,,,,,,C
0,dzialalnosc_gospodarcza,765,30226454520905.0,45312651360528.0,,0.0,0.000893557135662376,-353339019000000.0,0.0,-153951436871232.0,9.0,0.0,0.0,0.0,0.0,0.0,-2294757918000.0,C
0,dzialalnosc_gospodarcza,405,1.0424527538788338e+16,-2384197587705648.0,0.00012558457683918797,0.003254635637743396,4.50824427524e-07,-172737197103900.0,0.0,-305973583173472.0,64.0,0.0,6.9444438888889e-05,0.0,0.0,0.0,-1691600381325.0,C
0,dzialalnosc_gospodarcza,2088,,,,,,,,,,,,,,,,C
1,sp_jawna,520,,,,,,,,,,,,,,,,E
1,sp_zoo,445,,,,,,,,,,,,,,,,E
0,sp_zoo,1620,,,,,,,,,,,,,,,,C
1,dzialalnosc_gospodarcza,1224,5473733467516880.0,-1580434868665720.0,0.07700389443592026,0.0013132353327109212,0.000101532873124804,169660461687281.0,290743421440000.0,-7394809156499152.0,49.0,0.0,0.010168773364592897,4.0,0.0,-51866537549676.0,0.0,E
0,sp_zoo,1224,,,,,,,,,,,,,,,,C
0,dzialalnosc_gospodarcza,520,647085185285758.9,59648253972354.0,21.304131415294144,2.7662129870400005e-07,5.885668726420998e-06,-10827028609399.0,41689472400.0,-7322650056000.0,4.0,0.0,0.0,0.0,0.0,51213508384500.0,-2333592120000.0,C
0,dzialalnosc_gospodarcza,900,302353256039888.0,16378628071646.0,54323.526310463916,3.75769e-09,0.0002037887617085,-298401600000000.0,12888387201600.0,-1951436976129712.0,100.0,0.0,0.0,0.0,0.0,-84037174774720.0,-3497688180000.0,C
0,dzialalnosc_gospodarcza,468,44564237103049.0,-422156020479108.0,0.08678223969062784,0.009698941667072025,0.0008450865317152841,-30685381347196.0,3600000000.0,-295093941827712.0,36.0,0.0,0.0011298636847680249,0.0,-47570054482440.0,-2738696044.0,-650239583400.0,C
0,dzialalnosc_gospodarcza,853,,,,,,,,,,,,,,,,C
1,sp_zoo,445,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,853,3833194767629344.5,66689990106762.0,11.388743768723312,2.80089685225e-07,3.184347384629e-06,0.0,0.0,0.0,0.0,0.0,0.001111111088888889,0.0,0.0,376761188881536.0,0.0,E
1,sp_zoo,3349,26006971625233.0,32679774925740.0,4633253.613696241,1.6641e-10,0.000769856723246164,-417260710000.0,0.0,-406831888.0,1.0,0.0,0.0,0.0,,-58596348000000.0,0.0,E
1,dzialalnosc_gospodarcza,360,2052518543188031.8,171962636683800.0,14603.097890847965,1.9694192895999997e-08,0.00028753635936550894,-182540784083959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51282818826924.0,0.0,E
0,dzialalnosc_gospodarcza,424,87390635301321.66,57339630021568.0,142.43066534170026,9.589117356900001e-08,1.3645447409576e-05,28086698419856.0,0.0,-256128633914912.0,64.0,0.0,0.0,0.0,0.0,-107574109353176.0,0.0,C
1,sp_zoo,685,,,,,,,,,,,,,,,,E
0,dzialalnosc_gospodarcza,685,288454898218624.0,103592167896642.0,656.6092411725234,5.3952604729e-08,3.5405169147075995e-05,-18590480199100.0,0.0,-33597491519200.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,sp_zoo,2173,,,,,,,,,,,,,,,,C
1,dzialalnosc_gospodarcza,405,8575972619600.0,28297493874334.0,6135.836697951987,6.73962186304e-07,0.004135141259540995,-18003514517319.0,0.0,-62235285829344.0,9.0,0.0,0.0,0.0,-7796773356400.0,0.0,0.0,E
0,dzialalnosc_gospodarcza,853,200402642637520.0,50366328018078.0,,0.0,4.8509111160004005e-05,-217702560000.0,40000.0,-90180428969312.0,4.0,0.0,0.0,0.0,199443523856400.0,0.0,-953753199000.0,C
1,sp_jawna,1224,3.3379903839219092e+16,-5347811707770340.0,0.00663638015721295,0.0022991791004595263,1.5472905637620998e-05,494268661912809.0,1195020648900.0,-380107266004512.0,36.0,0.0,0.48647694428133614,0.0,0.0,-532143389312632.0,-30250091509965.0,E
1,dzialalnosc_gospodarcza,333,3191115141185.0,23345834389578.0,34533.4646625828,2.95246609956e-07,0.01019557641858049,0.0,0.0,-31117194166888.0,4.0,0.0,0.0,0.0,0.0,-5814542090496.0,0.0,E
1,dzialalnosc_gospodarcza,949,53147784320.0,169213745936126.0,0.01174783974517521,2.0802576255222918,0.02471409273083413,9799596000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106388908000.0,E
1,dzialalnosc_gospodarcza,685,763586796580.0,-10791855799768.0,27.214054469869982,0.001403035688865924,0.03819052297303475,0.0,0.0,0.0,0.0,0.0,0.0006688466129607559,0.0,0.0,0.0,0.0,E
0,dzialalnosc_gospodarcza,2260,55912618357700.0,6897446746918.0,353.0880278912361,5.175277272358561e-07,0.000182694126737621,659942906250000.0,10060090000.0,-139784315998944.0,36.0,0.0,0.0,0.0,0.0,1956311600000.0,0.0,C
1,dzialalnosc_gospodarcza,648,128610343359524.0,80405583038038.0,1859.554803402515,2.54375983449e-07,0.00047295732634362387,0.0,0.0,-35220075700176.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,E
0,sp_zoo,2173,,,,,,,,,,,,,,,,C
0,sp_komandytowa,2260,,,,,,,,,,,,,,,,C
1,dzialalnosc_gospodarcza,613,,,,,,,,,,,,,,,,E
0,sp_zoo,808,,,,,,,,,,,,,,,,C
1,sp_zoo,1924,15480613817705.0,6916666357684.0,,0.0,8.688186474683601e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12970750784368.0,0.0,E
0,dzialalnosc_gospodarcza,549,,,,,,,,,,,,,,,,C
0,dzialalnosc_gospodarcza,1549,,,,,,,,,,,,,,,,C
0,dzialalnosc_gospodarcza,853,1499782001563385.0,-2664034592460972.0,0.00046499743394432365,0.013867058669842577,6.804479211420477e-06,-5552691945456.0,131366378025.0,-92262191919000.0,1.0,0.0,6.9444438888889e-05,0.0,0.0,0.0,0.0,C
0,sp_zoo,685,332546226159524.0,224022489609878.0,,0.0,7.542945800000001e-09,18142010000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1,sp_zoo,2260,25085223442249.0,44659825353392.0,1206073.2729219177,6.604900000000001e-10,0.000798141266440136,-28648451197500.0,1510908056100.0,-25089993384688.0,9.0,1.0,0.06143618970910951,0.0,-5203174575000.0,0.0,-116850606000.0,E
1,sp_zoo,1480,,,,,,,,,,,,,,,,E
1,sp_zoo,1549,303927062655040.0,15197284043030.0,6509.538214008357,7.2420099999999995e-09,4.71414102185e-05,-549084773365975.0,2500000000.0,-367363837260000.0,36.0,0.0,0.07942148770578511,0.0,0.0,41124543600000.0,-1090688872.0,E
1,dzialalnosc_gospodarcza,724,1018931408634049.0,374437238916780.0,145704439.2722072,4.243600000000001e-12,0.000618120240873471,464590535661636.0,0.0,-406831888.0,1.0,0.0,0.0,4.0,0.0,-31718871749800.0,-5761261247512.0,E
1,dzialalnosc_gospodarcza,808,,,,,,,,,,,,,,,,E
1,dzialalnosc_gospodarcza,549,1882198349648.0,4690884285008.0,46735.49393318899,4.277029201e-07,0.019988498094566126,17243925000000.0,0.0,0.0,0.0,0.0,0.08884985202514792,1.0,0.0,489059150000.0,0.0,E
0,dzialalnosc_gospodarcza,373,51978347516225.0,-188757863764330.0,6.171646276114575,2.6945640064560995e-05,0.00016633271567291602,3900992250000.0,0.0,-24003078144.0,1.0,1.0,1.0,0.0,0.0,-245704330997080.0,0.0,C
0,sp_cywilna,853,684351146868260.0,81509026962254.0,0.6056941998431427,0.00480147564016776,0.002912600830676189,0.0,0.0,-38326076603392.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,C
0,dzialalnosc_gospodarcza,1000,669624393329166.9,258154981758930.0,3595438.3419807823,5.836959999999999e-11,0.00020955686671113812,51429228441600.0,4120648283844.0,-213610422479480.0,100.0,0.0,0.0,0.0,0.0,-79077545253392.0,-16183944840000.0,C
0,sp_zoo,900,5270968655401993.0,199331426739890.0,13.322401241196133,2.0587817264400002e-07,2.737522653925e-06,-903766402578831.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,C
0,sp_zoo,765,3072993325928420.0,-2814338416213720.0,0.0007918774428383329,0.016098830031757223,1.3289382108499997e-05,-14820051780924.0,0.0,-205799752858976.0,4.0,0.0,0.0,1.0,0.0,-15648374789484.0,0.0,C
0,sp_zoo,1413,160025234613698.8,56890903629016.0,,0.0,0.0003985148246597959,-3376061250679.0,0.0,-8422212045864.0,1.0,0.0,0.0,0.0,0.0,-74711912968300.0,0.0,C
0,sp_zoo,2533,,,,,,,,,,,,,,,,C
1,dzialalnosc_gospodarcza,853,2.1169284590343496e+16,393220341558504.0,0.004102020475642025,0.000295683775829764,1.231943662084e-06,258384438339013.0,1550025000000.0,-396761851560.0,4.0,0.0,0.0,0.0,0.0,0.0,-38562689880.0,E
1,sp_zoo,949,,,,,,,,,,,,,,,,E
0,sp_zoo,580,700223719164886.4,183547485439664.0,9094.407324148417,1.33225e-09,1.2103896771124999e-05,33728541484176.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,C
0,dzialalnosc_gospodarcza,1053,454683294413440.0,108745819783776.0,35999992.65141674,9.4864e-12,0.0003422181472382209,663522606169289.0,0.0,-4068318816.0,1.0,0.0,0.0007174744744897959,0.0,,0.0,0.0,C
0,dzialalnosc_gospodarcza,333,55353347977313.0,26481942984846.0,266908965.40828368,1.34689e-11,0.0035893196567836484,-173184159897600.0,606830094049.0,-44751496016.0,9.0,1.0,0.07231127743859898,1.0,0.0,-9254554108800.0,-179163569200.0,C
0,dzialalnosc_gospodarcza,685,260496847568.0,5446993537248.0,,0.0,0.000942770069699621,0.0,0.0,-1627311568000.0,1.0,0.0,0.005569169128981956,0.0,0.0,0.0,0.0,C
0,sp_zoo,1693,254410475999524.0,53673062653776.0,,0.0,0.0030611064771861886,-5243109600975.0,0.0,-14237891220000.0,1.0,0.0,0.020069444538888887,0.0,0.0,-136123955914576.0,0.0,C
0,sp_zoo,1165,3846779467189945.0,-3420056147936408.0,0.00956260080076386,0.011239179164850024,0.000108782838366701,-438476500000000.0,0.0,0.0,0.0,0.0,0.01777777768888889,0.0,0.0,-1760590360.0,0.0,C
0,sp_komandytowa,949,1.3099828519498036e+16,173350205763028.0,,0.0,0.0004677552480193999,-575060129881959.0,776277948915225.0,-2538123355377072.0,1089.0,0.0,0.1724360813464522,0.0,0.0,-178602044564560.0,-5279139472000.0,C
1,sp_zoo,1165,,,,,,,,,,,,,,,,E
0,sp_zoo,549,605836443862049.0,58212949123418.0,15.284482806800082,6.443706365288394e-07,9.840232940295998e-06,305001507547449.0,1993393839376.0,-341201732294016.0,64.0,0.0,0.0,0.0,,-25509577528300.0,-16928371143720.0,C
0,sp_zoo,1108,222699869626448.0,67420353770946.0,76218709.41269366,1.7424e-10,0.013315287127350126,-3591723960000.0,0.0,-5696264095776.0,4.0,0.0,0.0,0.0,,0.0,0.0,C
1,dzialalnosc_gospodarcza,685,162629496338153.0,200842710032516.0,17.72337570669907,5.997341408809e-06,0.000106285484462125,-59072797560000.0,0.0,-1395714735732640.0,16.0,0.0,0.0,0.0,0.0,-13688581200000.0,0.0,E
0,dzialalnosc_gospodarcza,853,229744546048893.6,45930679288918.0,,0.0,1.1318188287900326e-05,-32209056230259.0,0.0,-284612614970576.0,25.0,0.0,0.0,0.0,0.0,0.0,-1395925817377.0,C
1,dzialalnosc_gospodarcza,349,44435650261073.0,30477505146582.0,903.9676208239749,1.969718429880011e-05,0.017805842359566063,-16555310310000.0,0.0,-4071880226944.0,25.0,0.0,0.0,1.0,0.0,156229731824000.0,0.0,E
0,dzialalnosc_gospodarcza,1845,177106378266448.0,173171773743940.0,10.959526267702778,0.00042057634132976397,0.004610768794077064,0.0,0.0,-1545946749600.0,1.0,0.0,0.0,0.0,,0.0,0.0,C
1,dzialalnosc_gospodarcza,1000,188757374147024.0,186215020090.0,4.671147252446884,3.57842282880628e-05,0.00016719977332752505,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,685,1982439593105.0,14783085573998.0,53.71075665326953,0.000352817580666721,0.01895275191246894,102816961250625.0,0.0,-14735359518184.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,E
0,sp_zoo,493,173716644922945.0,50353203009950.0,,0.0,8.042530821125e-06,566307400568100.0,0.0,-1423899372000.0,1.0,0.0,0.0,0.0,0.0,0.0,-113084131472832.0,C
0,dzialalnosc_gospodarcza,468,162836486284624.0,-857979383005050.0,0.04558160790338785,0.010618890510096,0.00048672024295406887,-28065829602111.0,1000000000000.0,-50056907409488.0,9.0,0.0,0.015625,0.0,0.0,-5675497213432.0,0.0,C
1,dzialalnosc_gospodarcza,549,849451077815360.0,24321674945612.0,,0.0,2.537990224136e-06,374258400000000.0,960400000000.0,0.0,1.0,0.0,0.0,1.0,0.0,-187804456128000.0,1950160100000.0,E
0,dzialalnosc_gospodarcza,1165,237994181180624.0,-259050999677848.0,21.04515878113677,0.001069136380917801,0.022505590850760128,116802866324249.0,422500000000.0,-320088216126416.0,4.0,0.0,0.029299569781511246,0.0,,0.0,0.0,C
0,sp_jawna,900,9854842030141272.0,-4576786257085476.0,0.006639831648459245,0.005695754861550625,3.836410340027475e-05,0.0,0.0,0.0,0.0,0.0,0.5314001228400733,1024.0,,365321646000000.0,0.0,C
1,dzialalnosc_gospodarcza,900,168023581373905.0,-527901230709168.0,5.021516972610081,0.000193677711910596,0.0009729708120472999,36646880804.0,26010000000000.0,-279589585347888.0,64.0,1.0,0.9344444450888889,4.0,-112652480731296.0,0.0,0.0,E
0,dzialalnosc_gospodarcza,4420,,,,,,,,,,,,,,,,C
0,sp_komandytowa,1224,198835720168768.0,-1407922065803676.0,1.4879563964455231,0.02740084136868002,0.04081143838646182,-5332883640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1173726924.0,0.0,C
1,dzialalnosc_gospodarcza,2349,15353694924665.0,70234416640168.0,,0.0,0.010721685484304065,0.0,0.0,-35908952688672.0,4.0,0.0,0.0,0.0,0.0,-14861432160000.0,0.0,E
0,dzialalnosc_gospodarcza,808,13113242467865.0,127216664327516.0,405.163488307483,1.230404503696e-06,0.000498461978389544,27213022500.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-1945160100000.0,C
0,dzialalnosc_gospodarcza,388,33512325111313.0,5893950510912.0,0.01033765071340516,7.459939601521e-06,7.7009191901e-08,24001200840000.0,0.0,-9153211320000.0,1.0,0.0,0.011736111038888889,1.0,0.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,388,55769262502948.0,-512798774002670.0,0.10504612305734784,0.0121101439051178,0.0012767971953222938,-4690852460400.0,0.0,-104058236514848.0,25.0,0.0,0.0,0.0,0.0,242126926800000.0,-819910910520.0,E
1,dzialalnosc_gospodarcza,1348,673529142890624.0,193361926816818.0,0.002229603757668595,0.004854151772658048,1.1091081423828998e-05,763894139148804.0,230485381245025.0,0.0,4.0,0.0,0.0,0.0,0.0,-74381434621164.0,0.0,E
1,dzialalnosc_gospodarcza,1413,99620801101508.0,92726166941186.0,15419321.485689836,4.3428099999999994e-11,0.000668967604687364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,E
1,dzialalnosc_gospodarcza,949,410174977148753.0,116749376678440.0,16268.89528661345,8.997540168099999e-08,0.0014636687522866759,-87551911102311.0,0.0,-802598610696656.0,144.0,0.0,0.0,0.0,0.0,-503264077824000.0,0.0,E
1,dzialalnosc_gospodarcza,493,4727773630386723.0,,0.0017778810012233563,0.00036582323176803606,6.662267475250001e-07,0.0,4.0,-210157564509848.0,36.0,0.0,0.0,0.0,0.0,-127314208480000.0,0.0,E
1,dzialalnosc_gospodarcza,853,4960154970780591.0,293070783141272.0,9.276158657364404e-06,2.69639255824e-07,3.4969e-12,43150568261444.0,2510010000.0,-396824697093280.0,36.0,0.0,0.0,0.0,0.0,-51687639028400.0,-19218251247160.0,E
0,dzialalnosc_gospodarcza,493,22459628964305.0,26050165424368.0,427198.69551387586,7.672899999999999e-10,0.00032874407944950097,36324000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,,-15779137823176.0,0.0,C
0,dzialalnosc_gospodarcza,853,,,,,,,,,,,,,,,,C
0,dzialalnosc_gospodarcza,1224,1613560371644633.0,282741376205642.0,68931496.08139764,2.6895999999999998e-12,0.000184641302502184,23567889234225.0,20196673225.0,-4068318816.0,4.0,0.0,0.0,0.0,,22923888076624.0,0.0,C
1,sp_zoo,765,,,,,,,,,,,,,,,,E
0,sp_cywilna,2005,4974388224948673.0,294637251001874.0,515.2072226108971,5.849817552810001e-07,0.0003013377660977889,-150667323045724.0,1296000000.0,-1493363055978912.0,25.0,0.0,0.0,0.0,-458209917648000.0,6778138642908116.0,0.0,C
1,sp_zoo,360,243673505839049.0,35070971524294.0,45.34384100391098,1.1984266948900002e-07,5.4264153420559976e-06,25150212978576.0,12100000000.0,-51814152280800.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,E
1,dzialalnosc_gospodarcza,1053,794031632080.0,9264994139498.0,3921036617.7500854,1.6402500000000002e-11,0.0644430814710004,-106689700000000.0,18225000000.0,-2847823192.0,9.0,1.0,0.005486968438957476,0.0,0.0,0.0,0.0,E
0,dzialalnosc_gospodarcza,1285,127450417824260.0,234570028945102.0,1841.603613328539,0.0019098877039166438,3.5173494351631,-557270670561904.0,0.0,-206314329631568.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,C
1,dzialalnosc_gospodarcza,765,6116429285254038.0,119061150263558.0,20993052.24126057,3.61e-12,7.5424052325704e-05,-455027746213404.0,0.0,-1652177000705904.0,25.0,0.0,0.0,25.0,0.0,-1050179954131759.0,-77257249092301.0,E
